qid	docno	score_delta	query	text	relevance	perturbed	score	rank
183378	448707	0.48049784	exons definition biology	Protein-coding sequences (specifically, coding exons) constitute less than 1.5% of the human genome. In addition, about 26% of the human genome is introns. Aside from genes (exons and introns) and known regulatory sequences (8–20%), the human genome contains regions of noncoding DNA.	3	False	-4.4069166	608
183378	6626236	0.4793167	exons definition biology	Also, with regards to B, whether or not the gene coding for a protein has introns or not is pretty much irrelevant to the strength of an amino acid based phylogenetic tree, since only the exons (coding regions) are reflected in the AA sequence anyway.	3	False	-5.919957	769
833860	1889863	0.4787333	what is the most popular food in switzerland	A: The food people in Switzerland eat ranges from chocolates and cheese to regional specialties such as Bernerplatte and rosti. Rosti is a hash brown-like dish where grated potatoes are fried and often served with bacon, cheese and eggs.	3	False	2.7217922	22
405163	8611267	0.47438717	is caffeine an narcotic	That could be a migraine headache or a muscle tension headache. If it happens often you should discuss it with your doctor. You could try an over the counter migraine remedy to see if it provides relief. They contain a combination of aspirin, acetaminophen and caffeine.	3	False	-7.684453	459
1108651	8289557	0.46951926	what the best way to get clothes white	Sprinkle 1/2 cup (125 ml) of Borax over a load of white clothes in the washing machine. Pour it directly into the basin portion with the clothes and run the cycle as normal. 1  You should not add the Borax to a separate detergent dispenser. 2  Borax is similar to baking soda in the way that it whitens and deodorizes.our 1 cup (250 ml) of baking soda directly into the washing machine basin with a load of white clothes. Run the cycle as usual. 1  Do not pour the baking soda into a separate detergent dispenser. 2  Alternatively, use washing soda instead of baking soda.	3	False	1.3078425	72
1108651	1421349	0.46056366	what the best way to get clothes white	Soak in baking soda. Combine 4 quarts (4 L) warm water with 1 cup (250 ml) baking soda in a sink or basin, mixing well until the baking soda dissolves. Soak your dingy white clothes in this solution, making sure that each garment is submerged. Let it soak for about 8 hours.	3	False	2.341585	22
131843	14055	0.45679808	definition of a sigmet	Click on an AIRMET/SIGMET to see the full text. Forecasted areas of high level significant weather, available for up to a 24-hour period in six hour increments. Recorded lightning strikes shown on the map, updated every 15 minutes. See where it is day and night on the map at a glance.	3	False	-5.4120297	131
451602	96229	0.45488477	medicare's definition of mechanical ventilation	Mechanical ventilation, applied either invasively through a tracheotomy tube or non-invasively via a mask, is increasingly used for the long-term management of many forms of severe chronic respiratory failure in the home setting [1–3].	3	False	-3.633377	52
183378	2644132	0.45323277	exons definition biology	gene - (genetics) a segment of DNA that is involved in producing a polypeptide chain; it can include regions preceding and following the coding DNA as well as introns between the exons; it is considered a unit of heredity; genes were formerly called factors. cistron, factor.ene - (genetics) a segment of DNA that is involved in producing a polypeptide chain; it can include regions preceding and following the coding DNA as well as introns between the exons; it is considered a unit of heredity; genes were formerly called factors. cistron, factor.	3	False	-3.0237262	404
183378	7449747	0.44880998	exons definition biology	Exon - RNA sequences in the primary transcript that are found in the mRNA. Intron - RNA sequences between exons that are removed by splicing. Introns have been found in eukaryotic mRNA, tRNA and rRNA, as well as chloroplast, mitochondrial and a phage of E. coli. Eubacteria are the only species in which introns have not been found.	3	False	-2.1513007	269
183378	3928768	0.4463415	exons definition biology	Gene loci are often interspersed with segments of DNA that do not code for proteins; these segments are termed junk DNA. When junk DNA occurs within a gene, the coding portions are called exons and the noncoding (junk) portions are called introns.	3	False	-2.6141803	342
405163	5745569	0.44107914	is caffeine an narcotic	Charts & graphs: Reviews Summary for BUTALBITAL, ACETAMINOPHEN AND CAFFEINE | Top 10 Adverse Effects (reported to FDA)	3	False	-7.381529	448
332593	4056943	0.43785572	how often to button quail lay eggs	And there are breeds that are egg laying machines putting out 300+ the first year, 200 the second and about 120 a year for the next 3 years, averaging between 600 and 800 for a 5 year lifespan, the productive life of a good laying hen. As the hen ages they stop laying every day and eventually stop altogether.	3	False	-7.3478622	293
183378	5026680	0.4360962	exons definition biology	Transcription & Translation: RNA Splicing. In some genes the protein-coding sections of the DNA (exons) are interrupted by non-coding regions (introns). RNA splicing removes the introns from pre mRNA to produce the final set of instructions for the protein. Duration: 1 minutes, 37 seconds.	3	False	-4.437277	613
183378	349585	0.43436575	exons definition biology	gene - (genetics) a segment of DNA that is involved in producing a polypeptide chain; it can include regions preceding and following the coding DNA as well as introns between the exons; it is considered a unit of heredity; genes were formerly called factors.cistron, factor.. gene - (genetics) a segment of DNA that is involved in producing a polypeptide chain; it can include regions preceding and following the coding DNA as well as introns between the exons; it is considered a unit of heredity; genes were formerly called factors. cistron, factor.	3	False	-3.2133758	428
1108651	8289552	0.43313837	what the best way to get clothes white	Soak in baking soda. Combine 4 quarts (4 L) warm water with 1 cup (250 ml) baking soda in a sink or basin, mixing well until the baking soda dissolves. Soak your dingy white clothes in this solution, making sure that each garment is submerged. Let it soak for about 8 hours.our 1 cup (250 ml) of baking soda directly into the washing machine basin with a load of white clothes. Run the cycle as usual. 1  Do not pour the baking soda into a separate detergent dispenser. 2  Alternatively, use washing soda instead of baking soda.	3	False	2.1433294	30
1037496	3852733	0.43303064	who is rep scalise?	If the position becomes vacant during a Congress, a new Whip is elected at a subsequent conference. When in the majority, the Whip is the third highest post in the conference. When in the minority the Whip is the second highest position behind the Republican Leader. Of the 17 members who have served as Republican Whip, one later became House Speaker, another Vice President, four served as Republican Leader, and three others as Senators. Representative Steve Scalise of Louisiana is the current Republican Whip. Information on the current activities of the Republican Whip is available at the House Republican Whip's website.	3	False	-0.19883408	84
833860	6230220	0.431579	what is the most popular food in switzerland	Switzerland Dishes. Swiss Dishes. 1  Zuercher Zürcher-Eintopf zurich style hot. 2  Pot vegetables and meat are served all in the same. 3  Pot-Fondue this is a Famous swiss food made of melted. 4  Cheese bread pieces or potato pieces are dipped in. 5  Cheese-Rosti this is a common swiss dish made from grated potatoes that are raw or.  cookedood of Switzerland. Traditional Food in Switzerland. There are many different dishes in Switzerland that are regional. Italian food is very common in modern Switzerland including pasta and pizza. Swiss cheese includes Emmental cheese, Vacherin and Appenzeller.	3	False	1.7659518	41
183378	6109460	0.42794752	exons definition biology	Genes and RNA Splicing. In the SMN gene the protein coding information (exons) are interrupted by non-coding regions (introns). The introns need to be edited out of the RNA to produce the final set of instructions for the SMN protein. This process is called RNA splicing.. An animation shows how the DNA genetic code is made into protein.	3	False	-4.183783	576
131843	985995	0.41792944	definition of a sigmet	Definition of AIRMET plural AIRMETs also airmets : a notice of potentially hazardous weather conditions (such as turbulence, icing, or low visibility) along a planned flight route that is provided to the pilot of an aircraft before takeoff — compare sigmet	3	False	-0.8815578	33
405163	1352544	0.4174943	is caffeine an narcotic	1 Butalbital, aspirin, and caffeine (trade names Fiorinal, Fiormor, Fiortal, Fortabs, Laniroif) 2  Butalbital, paracetamol (acetaminophen), caffeine, and codeine phosphate (Fioricet#3 with Codeine)  Butalbital, aspirin, caffeine, and codeine phosphate (trade name: Fiorinal#3 with Codeine)	3	False	-6.6618023	401
1108651	1421353	0.41644442	what the best way to get clothes white	The first step for washable clothes is to mix a solution of warm water and oxygen-based bleach (OxiClean, Clorox 2, Country Save Bleach, Purex 2 Color Safe Bleach). Submerge your white garments and allow them to soak overnight. Then wash as usual, adding 1/2 cup distilled white vinegar to the rinse water.	3	False	1.3186243	70
1110199	8160518	0.40427136	what is wifi vs bluetooth	Bluetooth or Wi-Fi: what's the difference? Here's the biggest difference: With Bluetooth, you stream music from your phone to a speaker. A Wi-Fi speaker accesses music from the internet, or from a computer on your home network. You can control a Wi-Fi speaker with your smartphone. You just have to stay within range of your Wi-Fi router's signal.	3	False	2.7599285	15
833860	6230221	0.403291	what is the most popular food in switzerland	1 Zuercher Zürcher-Eintopf zurich style hot. 2  Pot vegetables and meat are served all in the same. 3  Pot-Fondue this is a Famous swiss food made of melted. 4  Cheese bread pieces or potato pieces are dipped in. 5  Cheese-Rosti this is a common swiss dish made from grated potatoes that are raw or.  cookedood of Switzerland. Traditional Food in Switzerland. There are many different dishes in Switzerland that are regional. Italian food is very common in modern Switzerland including pasta and pizza. Swiss cheese includes Emmental cheese, Vacherin and Appenzeller.	3	False	1.6407228	45
183378	5899214	0.40280098	exons definition biology	Is that portion of a gene's DNA or RNA, composed of exons, that codes for protein. Is used as a template for RNA synthesis. DNA is transcribed or read from 3' to 5' and occurs only on one of the DNA strands.	3	False	-0.8598893	132
183378	3119899	0.400109	exons definition biology	From Wikipedia, the free encyclopedia. The coding region of a gene, also known as the coding sequence or CDS (from coding DNA sequence), is that portion of a gene's DNA or RNA, composed of exons, that codes for protein. The region is bounded nearer the 5' end by a start codon and nearer the 3' end with a stop codon.	3	False	-1.3640437	182
1129237	2696926	0.39857402	hydrogen is a liquid below what temperature	When you combine two atoms of hydrogen with one atom of oxygen you get a water molecule H 2O. Like nitrogen, hydrogen can also be condensed to a liquid that freezes at – 259°C (-434°F) and boils at -252°C (-423°F). Hydrogen is one of the most common elements in our universe.The sun and many stars are made of hydrogen. It can also be found in the earth’s crust.very compound has certain features and a chemical formula. Water, for example, is a compound that has two hydrogen atoms and one oxygen atom in it. Its chemical formula is H 2O. When sodium (Na) combines with chlorine (Cl) you get a compound called salt (NaCl).	3	False	0.07386449	55
183378	5026678	0.39476776	exons definition biology	Transcription & Translation: RNA Splicing. Transcript: As DNA is transcribed into RNA it needs to be edited to remove non-coding regions, or introns, shown in green. This editing process is called splicing, which involves removing the introns, leaving only the yellow, protein-coding regions, called exons.	3	False	-2.8792381	376
405163	8116654	0.39080334	is caffeine an narcotic	Save up to 80% instantly!, side_effects_page: Learn about side effects and possible interactions when taking Esgic Plus (Butalbital / Acetaminophen / Caffeine), medicare_seo_page: Medicare coverage and pricing details for Esgic Plus.	3	False	-7.8311234	464
359349	4020477	0.38634765	how to find the midsegment of a trapezoid	A line segment which joins mid points of two leg of trapezoid is called midline or mid segment. Theorem: According to this theorem mid segment of a trapezoid is equal to half of sum of its two parallel sides. Proof of theorem: Proof: let P is middle point of line segment AC. In triangle ABC M is mid point of AB and P is midpoint of AC. so MP is mid segment of triangle ABC.	3	False	1.1481321	38
451602	4233760	0.38201427	medicare's definition of mechanical ventilation	A ventilator also may be used during treatment for a serious lung disease or other condition that affects normal breathing. Some people may need to use ventilators long term or for the rest of their lives. In these cases, the machines can be used outside of the hospital—in long-term care facilities or at home.	3	False	-8.198161	232
131843	8305155	0.3805498	definition of a sigmet	A weather advisory concerning convective weather significant to the safety of all aircraft. Convective SIGMETs are issued for tornadoes, lines of thunderstorms, embedded thunderstorms of any intensity level, areas of thunderstorms greater than or equal to VIP level 4 with an area coverage of 4/10 (40%) or more, and hail 3/4 inch or greater.	3	False	1.3774558	14
451602	96222	0.37984443	medicare's definition of mechanical ventilation	Summary Mechanical ventilation, applied either invasively through a tracheotomy tube or noninvasively via a mask, is increasingly used for long-term management of many forms of severe chronic respiratory failure in the home setting.	3	False	-4.057931	69
183378	3156614	0.37443924	exons definition biology	Transcription & Translation: RNA Splicing. In some genes the protein-coding sections of the DNA (exons) are interrupted by non-coding regions (introns). RNA splicing removes the introns from pre mRNA to produce the final set of instructions for the protein.	3	False	-4.19283	577
1129237	128989	0.3708725	hydrogen is a liquid below what temperature	Confidence votes 11.4K. At STP (standard temperature and pressure) hydrogen is a gas. It cools to a liquid at -423 °F, which is only about 37 degrees above absolute zero. Eleven degrees cooler, at -434 °F, it starts to solidify.	3	False	2.3426607	18
405163	1352550	0.3687048	is caffeine an narcotic	Combinations include: 1  Butalbital and acetaminophen (paracetamol) (trade names: Axocet, Bucet, Bupap, Cephadyn, Dolgic, Phrenilin, Phrenilin Forte, Sedapap) 2  Butalbital, paracetamol (acetaminophen), and caffeine (trade names: Fioricet, Esgic, Esgic-Plus)  Butalbital and aspirin (trade name: Axotal)	3	False	-6.52829	387
183378	3561703	0.36758423	exons definition biology	Animations can be viewed within your web browser or downloaded for play from your computer. In some genes the protein-coding sections of the DNA (exons) are interrupted by non-coding regions (introns). RNA splicing removes the introns from pre mRNA to produce the final set of instructions for the protein. Duration: 1 minutes, 37 seconds.	3	False	-5.471184	726
390360	4619216	0.3645681	ia suffix meaning	(for senses 1–4) New Latin, from Latin and Greek, suffix of feminine nouns; (for senses 5–6) from Latin, neuter plural suffix. Word Origin and History for -ia Expand. word-forming element in names of countries, diseases, flowers, from Latin and Greek -ia, which forms abstract nouns of feminine gender. In paraphernalia, Mammalia, etc. it represents the Latin and Greek plural suffix of nouns in -ium or -ion.	3	False	1.0133562	76
1129237	5906130	0.35845196	hydrogen is a liquid below what temperature	Rating Newest Oldest. Best Answer: Hydrogen, like water, can exist in 3 states....Solid, Liquid and Gas Its temperature as a solid is −259.14 °C' Hydrogen melts to liquid at −252.87 °C. It boils and vaporises at -252.125 °C Just cooling or compressing Hydrogen won't liquefy or freeze it.	3	False	1.6235162	26
183378	749547	0.3542862	exons definition biology	The human exome is the complete coding (exonic) region of the genome. It is estimated to encompass approximately 1-2% of the genome, yet contains approximately 85% of disease-causing pathogenic variants.Current off-the-shelf exome kits used for clinical exome sequencing cover 92% of the exome.he human exome is the complete coding (exonic) region of the genome. It is estimated to encompass approximately 1-2% of the genome, yet contains approximately 85% of disease-causing pathogenic variants.	3	False	-4.5979853	633
1108651	5830553	0.35366726	what the best way to get clothes white	You can also add a cup of hydrogen peroxide instead of bleach to a load of whites in your laundry to whiten them. If there is blood on clothing, pour directly on the soiled spot. Let it sit for a minute, then rub it and rinse with cold water. Repeat if necessary.	3	False	0.7922467	104
405163	8068413	0.3496666	is caffeine an narcotic	Combinations include: 1  Butalbital and acetaminophen (paracetamol) (trade names: Axocet, Bucet, Bupap, Cephadyn, Dolgic, Phrenilin, Phrenilin Forte, Sedapap) 2  Butalbital, paracetamol (acetaminophen), and caffeine (trade names: Fioricet, Esgic, Esgic-Plus) 3  Butalbital and aspirin (trade name: Axotal)	3	False	-6.5341425	389
332593	5241326	0.3470049	how often to button quail lay eggs	Breeding Quail. Always keep quails in pairs or at least one male to three hens to prevent fighting. Quails nest on the ground and lay six to twelve eggs. They sit on them for thirteen days and if the amount of eggs is too large for the hen, the cock will join her on the nest.Chicks are tiny, but are able to feed themselves straight away.hey are smaller and flightier than Japanese quail. They produce smaller eggs too. Their lifespan is three to five years. Hens have a slightly shorter lifespan as it depends on how many eggs she has laid in her lifetime and if the required nutrients such as calcium were readily available.	3	False	-1.5137293	121
451602	847210	0.34401798	medicare's definition of mechanical ventilation	1 It may be given through your nose or through a plastic mask over your trach tube. Your trach tube may be connected to a ventilator if you cannot breathe well on your own. A ventilator is a machine that gives you oxygen and breathes for you.  You will not be able to speak for many days after your surgery.	3	False	-9.846199	332
183378	6533300	0.33903456	exons definition biology	Genes consist of three types of nucleotide sequence: 1  coding regions, called exons, which specify a sequence of amino acids. 2  non-coding regions, called introns, which do not specify amino acids. 3  regulatory sequences, which play a role in determining when and where the protein is made (and how much is made).	3	False	-2.9371216	388
183378	4034821	0.33346772	exons definition biology	The transcription of mRNA begins in the nucleus. The DNA is uncoiled and the nucleic acids with nitrogen bases adenine, thymine, guanine, and cytosine combine to form an incom … plete mRNA. The current RNA contains exons (the coding region) and introns (non-informational regions).	3	False	-3.8833463	542
183378	26660	0.33346605	exons definition biology	The transcription of mRNA begins in the nucleus. The DNA is uncoiled and the nucleic acids with nitrogen bases adenine, thymine, guanine, and cytosine combine to form an incom…plete mRNA. The current RNA contains exons (the coding region) and introns (non-informational regions).	3	False	-3.8833463	541
527433	7607669	0.32802534	types of dysarthria from cerebral palsy	1 Developmental verbal dyspraxia also known as childhood apraxia of speech. 2  Dysarthria is a weakness or paralysis of speech muscles caused by damage to the nerves and/or brain. 3  Dysarthria is often caused by strokes, parkinsons disease, ALS, head or neck injuries, surgical accident, or cerebral palsy.	3	False	-1.1306914	43
833860	3437288	0.3250928	what is the most popular food in switzerland	A cart displaying food produced in Switzerland. There are many regional dishes in Switzerland. One example is Zürcher Geschnetzeltes, thin strips of veal with mushrooms in a cream sauce served with Rösti. Italian cuisine is popular in contemporary Switzerland, particularly pasta and pizza. Foods often associated with Switzerland include cheese and chocolate.	3	False	3.267979	9
451602	8390521	0.32314873	medicare's definition of mechanical ventilation	The medicines used to induce anesthesia can disrupt normal breathing. A ventilator helps make sure that you continue breathing during surgery. A ventilator also may be used during treatment for a serious lung disease or other condition that affects normal breathing. Some people may need to use ventilators long term or for the rest of their lives. In these cases, the machines can be used outside of the hospital—in long-term care facilities or at home.	3	False	-9.254705	286
1129237	128982	0.31806135	hydrogen is a liquid below what temperature	Gas. For hydrogen to become a liquid, you need to cool it down to 20.28 K, which is -252.87 degrees Celcius, or -434.45 degrees Fahrenheit if that is more your style. 6 people found this useful.	3	False	2.266107	19
1124210	131190	0.3157298	tracheids are part of _____.	Xylem tracheids are pointed, elongated xylem cells, the simplest of which have continuous primary cell walls and lignified secondary wall thickenings in the form of rings, hoops, or reticulate networks.	3	False	-1.1057738	29
183378	2234247	0.3135924	exons definition biology	Search Results for Functional Myoclonus. Matching Channels. The dystrophin gene is the largest gene in the body, consisting of 79 exons. Exons are small sequences of genetic code which, via an intermediate step involving RNA, lead to the assembly of sections... The classical tissue factors typically are proteins used for tissue repair and growth stimulation.	3	False	-0.7496096	118
183378	4727412	0.31214976	exons definition biology	Transcrition/translation - Exons and introns. Description: In most eukaryotic genes, coding regions (exons) are interrupted by noncoding regions (introns). During transcription, the entire gene is copied into a pre-mRNA, which includes exons and introns.	3	False	-2.2494383	286
183378	3854428	0.30429006	exons definition biology	Each exon codes for a particular part of the protein that is about to be created. Ribosomes. The workhouse of the cell-this is where the proteins are created. Genes are written in the language of DNA, but for proteins the language is amino acids. So the messenger RNA (which is initially formed as a complimentary strand to a sequence of DNA) has to be translated.	3	False	-1.7916051	227
183378	3987911	0.30162868	exons definition biology	A DNA segment of largely unknown function within a gene that specifically interupts the coding (exon) sequences of that gene; transcribed to precursor mRNA and and subsequently removed by a process called splicing during the processing to mature RNA	3	False	-0.7050848	116
1124210	8558068	0.30035317	tracheids are part of _____.	provide the conducting network or “circulatory system” of plants. In the xylem or woody tissue, most of the cells are dead and the thick-walled tubes (tracheids) serve to transport water and dissolved minerals from the roots to the stems and leaves. The phloem cells provide the principal means of downward conduction of foods from the leaves.	3	False	-1.581829	50
183378	7678696	0.29856342	exons definition biology	cytosine, C - a base found in DNA and RNA and derived from pyrimidine; pairs with guanine. coding DNA, exon - sequence of a gene's DNA that transcribes into protein structures; exons are interspersed with introns. intron, noncoding DNA - sequence of a eukaryotic gene's DNA that is not translated into a protein.	3	False	-0.8014621	128
962179	3896632	0.29837453	when was the salvation army founded	As a result, he withdrew from the church and traveled throughout England, conducting evangelistic meetings. His wife, Catherine, could accurately be called a cofounder of The Salvation Army. In 1865, William Booth was invited to hold a series of evangelistic meetings in the East End of London. He set up a tent in a Quaker graveyard, and his services became an instant success. This proved to be the end of his wanderings as an independent traveling evangelist.	3	False	0.8649534	73
183378	192535	0.29706	exons definition biology	Premessenger RNA has a base sequence identical to the DNA coding strand. Genes consist of sequences encoding mRNA (exons) that are interrupted by non-coding sequences of variable length, called introns. Introns are removed and exons joined together before translation begins in a process called mRNA splicing.	3	False	-2.642127	347
1108651	1421351	0.29670334	what the best way to get clothes white	Hydrogen peroxide will whiten and brighten clothes, disinfect laundry, and remove stains. Pour it directly on stains such as blood. Add 1 cup of hydrogen peroxide to whites in the washing machine to brighten them. Add one cup to a load of diapers to whiten, deodorize, and disinfect.	3	False	1.2421509	77
183378	3888461	0.29613817	exons definition biology	Premessenger RNA has a base sequence identical to the DNA coding strand. Genes consist of sequences encoding mRNA (exons) that are interrupted by non-coding sequences of variable length, called introns. Introns are removed and exons joined together before translation begins in a process called mRNA splicing.he process by which DNA achieves its control of cell life and function through protein synthesis is called gene expression. A gene is a DNA sequence that contains genetic information for one functional protein. Proteins are essential for the modulation and maintenance of cellular activities.	3	False	-2.0811357	261
962179	2329701	0.2959497	when was the salvation army founded	History of the Salvation Army. William Booth embarked upon his ministerial career in 1852, desiring to win the lost multitudes of England to Christ. He walked the streets of London to preach the gospel of Jesus Christ to the poor, the homeless, the hungry, and the destitute.n 1865, William Booth was invited to hold a series of evangelistic meetings in the East End of London. He set up a tent in a Quaker graveyard, and his services became an instant success. This proved to be the end of his wanderings as an independent traveling evangelist.	3	False	0.41633415	79
1108651	6916357	0.29559088	what the best way to get clothes white	Lemon juice is a natural laundry whitener and freshener. Add 1 cup to your washing machine water along with your detergent. Add your laundry and wash as usual. Only use lemon juice on whites as it can bleach certain colors.	3	False	0.9718858	92
183378	8577215	0.29458094	exons definition biology	Exon definition may facilitate splice site selection in RNAs with multiple exons. Mol Cell Biol 1990, 10:84–94. 23 Fox‐Walsh, KL, Dou, Y, Lam, BJ, Hung, SP, Baldi, PF, Hertel, KJ. The architecture of pre‐mRNAs affects mechanisms of splice‐site pairing.	3	False	1.3832098	24
405163	7474486	0.28868008	is caffeine an narcotic	home / neurology health center / neurology a-z list / butalbital/acetaminophen/caffeine (esgic, fioricet) drug monograph butalbital/acetaminophen/caffeine (Esgic, Fioricet) The display and use of drug information on this site is subject to express terms of use. By continuing to view the drug information, you agree to abide by such terms of use.	3	False	-5.2820673	288
183378	4134897	0.286525	exons definition biology	It is called the Blueprint of life because it is just like a blueprint, it maps out our genes: whether we have blue eyes, brown hair, long fingers. The genetic code determin … es where everything will be placed.It holds the information for humans or other organism to produce their cells and proteins.hese regions of DNA that do not code for proteins are called introns, or sometimes junk DNA. The sections of DNA that do actually code from proteins are called exons. Because Dna contains all of the instructions for each and every function of Cells that make up all living organisms.	3	False	-1.9957181	249
1129237	4254811	0.28637028	hydrogen is a liquid below what temperature	At STP (standard temperature and pressure) hydrogen is a gas. It cools to a liquid at -423 °F, which is only about 37 degrees above absolute zero. Eleven degrees cooler, at … -434 °F, it starts to solidify.	3	False	2.374202	17
1129237	8682824	0.28446847	hydrogen is a liquid below what temperature	Hydrogen is the lightest, simplest and most commonly found chemical element in the Universe, making up around 75% of its elemental mass. Hydrogen is found in large amounts in giant gas planets and stars, it plays a key role in powering stars through fusion reactions.Hydrogen is one of two important elements found in water (H 2 O). Each molecule of water is made up of two hydrogen atoms bonded to one oxygen atom.In 1766, during an acid metal reaction, Henry Cavendish first formally recognized hydrogen.In 1781 he also found that hydrogen produces water when burned.ydrogen can exist as a liquid under high pressure and an extremely low temperature of 20.28 kelvin (−252.87°C, −423.17 °F). Hydrogen is often stored in this way as liquid hydrogen takes up less space than hydrogen in its normal gas form. Liquid hydrogen is also used as a rocket fuel.	3	False	0.22730859	46
405163	7474485	0.2825775	is caffeine an narcotic	butalbital/acetaminophen/caffeine (Esgic, Fioricet), butalbital/aspirin/caffeine (Fiorinal Ascomp, Fortabs), butabarbital (Butisol), amobarbital (Amytal), pentobarbital (Nembutal), and ; secobarbital (Seconal). Side effects, drug interactions, dosage, storage, and pregnancy safety should be reviewed prior to taking this medication.	3	False	-4.9995155	257
1129237	3905057	0.28142333	hydrogen is a liquid below what temperature	Hydrogen is a colorless, odorless, tasteless gas. Its density is the lowest of any chemical element, 0.08999 grams per liter. By comparison, a liter of air weighs 1.29 grams, 14 times as much as a liter of hydrogen. Hydrogen changes from a gas to a liquid at a temperature of -252.77°C (-422.99°F) and from a liquid to a solid at a temperature of -259.2°C (-434.6°F). It is slightly soluble in water, alcohol, and a few other common liquids.	3	False	2.1373973	22
183378	1605768	0.2804923	exons definition biology	Protein-coding sequences (specifically, coding exons) constitute less than 1.5% of the human genome. In addition, about 26% of the human genome is introns. Aside from genes (exons and introns) and known regulatory sequences (8–20%), the human genome contains regions of noncoding DNA. The exact amount of noncoding DNA that plays a role in cell physiology has been hotly debated.	3	False	-4.247931	583
451602	4495080	0.2792549	medicare's definition of mechanical ventilation	Mechanical Ventilation. If chronic respiratory failure doesn’t improve with other treatments, your doctor may put you on a ventilator, or breathing machine. This machine pumps oxygen through a tube that is placed into your mouth or nose and down into your windpipe.	3	False	-6.3123484	167
183378	3578563	0.27918053	exons definition biology	The majority of Chromosomal DNA is non-coding and the location of genes are very important and affect the way they are passed on.   Here is a response from a geneticist, … in point form:    1. Both autosome and sex chromosomes contain genes.  2. A gene is a strand of DNA, a fragment of chromosome  3.Not all of DNA on chromosome contains gene signals. A DNA sequence that  contains gene signals are called coding sequence or exon. gene is a strand of DNA, a fragment of chromosome  3. Not all of DNA on chromosome contains gene signals. A DNA sequence that  contains gene signals are called coding sequence or exon.	3	False	-3.741873	519
915593	5117497	0.2765234	what types of food can you cook sous vide	Temperature is a gauge of how thoroughly cooked a cut of meat is based on the color, juiciness and internal temperature when cooked. The gradations of cooking are most often used in reference to beef (especially steak and roasts) but are also applicable to lamb, pork, poultry, veal and seafood (especially fish).he whole meat and the center will also continue to cook slightly as the hot exterior continues to warm the comparatively cooler interior. The exception is if the meat has been prepared in a sous-vide process, as it will already be at temperature equilibrium.	3	False	-0.87080187	132
1108651	5066712	0.2756393	what the best way to get clothes white	Bleaching white clothes with lemon juice: Mix 1/2 cup lemon juice (or sliced lemons) with one gallon of very hot water. Soak the clothes in the solution. Do not use for silk, it is best for cotton and polyester. Let the clothes soak from an hour to overnight, depending on how badly the clothing needs bleaching.leaning copper: Cut a lemon in half and sprinkle salt (any kind – even sea salt) onto the lemon. Massage the lemon wedge onto the brass, squeezing the juice out until the tarnish is buffed off. As it stops working, add more salt to the lemon.	3	False	2.4581966	20
183378	8381280	0.27499676	exons definition biology	Polymerase chain reaction (PCR) is one of the most widely used enrichment strategies for over 20 years. PCR is technology to amplify specific DNA sequences. It uses a single stranded piece of DNA as a start for DNA amplification.t consists of first selecting only the subset of DNA that encodes proteins (known as exons), and then sequencing that DNA using any high throughput DNA sequencing technology.	3	False	-3.2203925	433
405163	7002128	0.27284336	is caffeine an narcotic	Similar Brand Name Drugs : Repan: Oral tablet (50-325-40mg) | Americet: Oral tablet (50-325-40mg) | Esgic: Oral tablet (50-325-40mg) | Esgic Plus: Oral tablet (50-500-40mg) | Fioricet: Oral tablet (50-325-40mg) CVS Pharmacy Patient Statistics for Butalbital, Acetaminophen, Caffeine: Oral tablet(50-325-40mg)	3	False	-8.111386	473
183378	6247404	0.2647242	exons definition biology	A segment of DNA on a chromosome that controls the production of a  protein is called a gene.Chromosome a cellular structure that  contains DNA. Edit. Share to: Answered. In Genetics. segment of DNA that codes for a protein is called a gene, or an  exon.	3	False	-0.64548445	110
1129237	6080460	0.26379347	hydrogen is a liquid below what temperature	Hydrogen can exist as a liquid under high pressure and an extremely low temperature of 20.28 kelvin (−252.87°C, −423.17 °F). Hydrogen is often stored in this way as liquid hydrogen takes up less space than hydrogen in its normal gas form. Liquid hydrogen is also used as a rocket fuel.ydrogen is found in large amounts in giant gas planets and stars, it plays a key role in powering stars through fusion reactions. Hydrogen is one of two important elements found in water (H 2 O). Each molecule of water is made up of two hydrogen atoms bonded to one oxygen atom.	3	False	2.5858767	10
1037496	7287404	0.26335558	who is rep scalise?	The current majority whip in the House of Representatives is Steve Scalise, who is a member of the Republican Party. The current minority whip is Steny Hoyer, who is a member of the Democratic Party. The whip is supported by chief deputy whips.	3	False	0.46617964	48
390360	8630612	0.26182002	ia suffix meaning	-ia 1. suff. 1. Disease; pathological or abnormal condition: anoxia.	3	False	-0.13011527	119
183378	5391354	0.2617774	exons definition biology	This exon definition process determines the selection of functional splice sites in the genome, which is subjected to modulation by various RNA-binding splicing regulators. c | Upon initial splice site selection, functional splice sites are paired to allow subsequent steps of spliceosome assembly to occur.	3	False	-0.45395926	92
1129237	128984	0.26044464	hydrogen is a liquid below what temperature	Hydrogen gas has the molecular formula H 2. At room temperature and under standard pressure conditions, hydrogen is a gas that is tasteless, odorless and colorless. Hydrogen can exist as a liquid under high pressure and an extremely low temperature of 20.28 kelvin (−252.87°C, −423.17 °F). Hydrogen is often stored in this way as liquid hydrogen takes up less space than hydrogen in its normal gas form. Liquid hydrogen is also used as a rocket fuel.	3	False	2.6779034	6
